0,0.449009
1,0.446497
2,0.443751
3,0.440740
4,0.437500
5,0.433963
6,0.430065
7,0.425743
8,0.420937
9,0.415600
10,0.409718
11,0.403346
12,0.396637
13,0.389829
14,0.383183
15,0.376907
16,0.371113
17,0.365831
18,0.361040
19,0.356698
20,0.352756
21,0.349164
22,0.345880
23,0.342866
24,0.340090
25,0.337524
26,0.335143
27,0.332929
28,0.330864
29,0.328932
30,0.327120
31,0.325418
32,0.323815
33,0.322303
34,0.320873
35,0.319519
36,0.318235
37,0.317015
38,0.315855
39,0.314749
40,0.313694
41,0.312687
42,0.311723
43,0.310801
44,0.309917
45,0.309069
46,0.308254
47,0.307471
48,0.306718
49,0.305992
50,0.305293
51,0.304618
52,0.303967
53,0.303338
54,0.302730
55,0.302141
56,0.301572
57,0.301020
58,0.300485
59,0.299967
60,0.299463
61,0.298975
62,0.298500
63,0.298039
64,0.297590
65,0.297153
66,0.296728
67,0.296314
68,0.295911
69,0.295518
70,0.295135
71,0.294761
72,0.294396
73,0.294040
74,0.293692
75,0.293352
76,0.293020
77,0.292695
78,0.292377
79,0.292066
80,0.291762
81,0.291464
82,0.291173
83,0.290887
84,0.290607
85,0.290333
86,0.290064
87,0.289800
88,0.289541
89,0.289287
90,0.289038
91,0.288793
92,0.288553
93,0.288317
94,0.288086
95,0.287858
96,0.287634
97,0.287414
98,0.287198
99,0.286985
100,0.286776
101,0.286570
102,0.286367
103,0.286168
104,0.285972
105,0.285778
106,0.285588
107,0.285400
108,0.285216
109,0.285034
110,0.284854
111,0.284678
112,0.284503
113,0.284331
114,0.284162
115,0.283995
116,0.283830
117,0.283667
118,0.283506
119,0.283348
120,0.283192
121,0.283037
122,0.282885
123,0.282734
124,0.282585
125,0.282438
126,0.282293
127,0.282150
128,0.282008
129,0.281868
130,0.281729
131,0.281592
132,0.281457
133,0.281323
134,0.281190
135,0.281059
136,0.280929
137,0.280801
138,0.280674
139,0.280548
140,0.280424
141,0.280301
142,0.280179
143,0.280058
144,0.279938
145,0.279820
146,0.279703
147,0.279586
148,0.279471
149,0.279357
150,0.279244
151,0.279131
152,0.279020
153,0.278910
154,0.278800
155,0.278692
156,0.278584
157,0.278477
158,0.278371
159,0.278266
160,0.278162
161,0.278058
162,0.277955
163,0.277853
164,0.277752
165,0.277651
166,0.277551
167,0.277452
168,0.277353
169,0.277255
170,0.277158
171,0.277061
172,0.276965
173,0.276869
174,0.276774
175,0.276679
176,0.276585
177,0.276491
178,0.276398
179,0.276306
180,0.276213
181,0.276122
182,0.276031
183,0.275940
184,0.275849
185,0.275759
186,0.275670
187,0.275580
188,0.275492
